website,year,rental_type,rent_without_expenses,square_meters,zip_code,street,area,rooms,geometry,StatistikdistriktNavn,counts
boligportal.dk,2023,apartment,14150,110,8000,Østergade,Aarhus C,3,"LINESTRING (574807.0415797518 6223936.4557341, 574854.2160549695 6223920.448992226, 574879.6215012455 6223911.82074848, 574935.9323719433 6223892.334714806, 574980.3857185433 6223875.698101141, 575002.5587938554 6223867.779712905, 575107.5036542112 6223831.477102197)",Stat dist: 00.80,87.0
boligportal.dk,2023,room,3500,15,8000,Gammel Munkegade,Aarhus C,1,"LINESTRING (574801.7147643365 6224413.378657818, 574798.9606523416 6224437.003848978, 574795.7447730661 6224464.868177275, 574793.708049525 6224481.3748173965, 574786.3362647244 6224527.425443924)",Stat dist: 00.40,141.0
boligportal.dk,2023,apartment,14700,111,8000,Dagmar Petersens Gade,Aarhus C,3,"LINESTRING (575569.3616390772 6224752.899549322, 575570.3264028599 6224758.288452427, 575575.1502217731 6224762.8075325815, 575668.649850246 6224856.028557711, 575808.2025191124 6224994.140445435, 575886.2164519973 6225073.664258594, 575952.471810916 6225140.380678659, 576019.7579003718 6225206.837151636, 576120.4561509151 6225307.836593492)",Stat dist: 00.11,48.0
boligportal.dk,2023,apartment,12000,85,8000,Finderupvej,Aarhus C,3,"LINESTRING (573467.0011773563 6223951.262720181, 573351.9716494264 6223946.223745849, 573329.5759363184 6223946.003790621, 573320.5467368142 6223947.413503678, 573314.1562074848 6223950.252925721, 573309.2087009071 6223954.272107628, 573304.9785827833 6223958.9811491165, 573301.1854944071 6223966.209677771, 573299.0745582673 6223974.158059901, 573293.7147594749 6224028.357027858, 573289.3939370638 6224087.794929444)",Stat dist: 03.30,377.0
boligportal.dk,2023,apartment,9995,59,8000,Amaliegade,Aarhus C,2,"LINESTRING (574980.3857185433 6223875.698101141, 574957.676663352 6223792.4250511285, 574945.340880285 6223747.834127482)",Stat dist: 00.60,78.0
boligportal.dk,2023,apartment,11000,124,8200,Otto Sverdrups Vej,Aarhus N,5,"LINESTRING (575623.0998063546 6226762.780443879, 575605.9979252846 6226760.720863101, 575570.1120109082 6226755.591907085, 575522.5582268529 6226748.763297029, 575478.6243684435 6226742.134646271, 575447.5127979146 6226737.795529486, 575359.150330438 6226724.538227972, 575256.3823729764 6226709.73124189)",Stat dist: 05.50,19.0
boligportal.dk,2023,apartment,13439,113,8260,Christian X's Vej,Viby J,4,"LINESTRING (573011.7563596157 6221621.596916918, 573017.0996667196 6221595.132303713, 573011.6574094841 6221475.956561591, 573007.3200953844 6221411.409699918, 573004.4587874137 6221388.244415144, 573000.3688486429 6221358.300510139, 572994.1267445107 6221323.137667434, 572990.5892773077 6221305.501257275, 572985.7572125503 6221283.245787311, 572979.539845951 6221257.081113055, 572968.6305939474 6221209.280842662, 572959.3787566472 6221173.508124095, 572941.881075051 6221099.863114324, 572932.8518755469 6221062.240772243, 572913.4823872953 6220980.1974719195, 572902.4659393159 6220936.646336627, 572878.2231570855 6220832.677499183, 572869.1692200485 6220792.065765584, 572854.2359960283 6220731.3481244845, 572840.0366521504 6220674.589677502, 572837.9751910764 6220665.361555859, 572827.8740318138 6220619.840821474, 572815.6454447227 6220568.151342718, 572801.1492504503 6220508.3735103225, 572786.9993816382 6220450.975193583, 572758.74911908 6220332.789249991, 572757.2896046396 6220324.15100828, 572756.1846615039 6220317.802300541, 572755.5579773374 6220308.7041524425, 572756.102203061 6220302.015513896, 572758.1141890693 6220292.077536742)",Stat dist: 02.20,276.0
boligportal.dk,2023,apartment,7400,58,8381,Pollenvænget,Tilst,3,"LINESTRING (570019.7105275724 6227336.193727263, 570020.0486071886 6227308.3793887915, 569984.5832308714 6227260.759081767, 569941.6883488433 6227201.981045866, 569920.067745099 6227218.197745005, 569880.2155796163 6227248.591558431)",Stat dist: 06.10,1.0
boligportal.dk,2023,apartment,8800,80,8381,Pollenvænget,Tilst,3,"LINESTRING (570019.7105275724 6227336.193727263, 570020.0486071886 6227308.3793887915, 569984.5832308714 6227260.759081767, 569941.6883488433 6227201.981045866, 569920.067745099 6227218.197745005, 569880.2155796163 6227248.591558431)",Stat dist: 06.10,1.0
boligportal.dk,2023,apartment,6900,48,8381,Pollenvænget,Tilst,2,"LINESTRING (570019.7105275724 6227336.193727263, 570020.0486071886 6227308.3793887915, 569984.5832308714 6227260.759081767, 569941.6883488433 6227201.981045866, 569920.067745099 6227218.197745005, 569880.2155796163 6227248.591558431)",Stat dist: 06.10,1.0
boligportal.dk,2023,apartment,6800,54,8381,Pollenvænget,Tilst,2,"LINESTRING (570019.7105275724 6227336.193727263, 570020.0486071886 6227308.3793887915, 569984.5832308714 6227260.759081767, 569941.6883488433 6227201.981045866, 569920.067745099 6227218.197745005, 569880.2155796163 6227248.591558431)",Stat dist: 06.10,1.0
boligportal.dk,2023,apartment,4200,40,8230,Haslevej,Åbyhøj,1,"LINESTRING (572291.1850099611 6224493.2923916085, 572347.4876348145 6224509.099174184)",Stat dist: 03.60,147.0
boligportal.dk,2023,apartment,8600,75,8240,Vikærsvej,Risskov,2,"LINESTRING (575363.438169472 6228469.113124796, 575366.2747399098 6228459.944990943, 575388.3076358689 6228365.054305668, 575392.4388038612 6228346.028178382, 575395.8773209327 6228326.262201688, 575397.9222903181 6228305.656395941, 575401.0144819291 6228256.736353474, 575406.613410206 6228174.843022625, 575406.4897225416 6228157.926465941, 575410.1343857205 6228104.4073596, 575410.0436814333 6228098.098643721, 575410.175614942 6228090.840121172, 575407.8997619163 6228075.643214459, 575404.6838826408 6228060.866222273, 575390.1959342127 6228019.544633163, 575358.4906628943 6227936.841467153, 575336.226883295 6227879.543130063)",Stat dist: 04.81,89.0
boligportal.dk,2023,apartment,9200,75,8240,Vikærsvej,Risskov,2,"LINESTRING (575363.438169472 6228469.113124796, 575366.2747399098 6228459.944990943, 575388.3076358689 6228365.054305668, 575392.4388038612 6228346.028178382, 575395.8773209327 6228326.262201688, 575397.9222903181 6228305.656395941, 575401.0144819291 6228256.736353474, 575406.613410206 6228174.843022625, 575406.4897225416 6228157.926465941, 575410.1343857205 6228104.4073596, 575410.0436814333 6228098.098643721, 575410.175614942 6228090.840121172, 575407.8997619163 6228075.643214459, 575404.6838826408 6228060.866222273, 575390.1959342127 6228019.544633163, 575358.4906628943 6227936.841467153, 575336.226883295 6227879.543130063)",Stat dist: 04.81,89.0
boligportal.dk,2023,apartment,12900,107,8000,Høegh-Guldbergs Gade,Aarhus C,3,"LINESTRING (574718.8605208497 6225067.6054918375, 574728.0463913955 6225080.162935806, 574732.9196853745 6225082.222516585, 574739.0298559979 6225081.972567461, 574762.7778875706 6225068.23536363, 574768.2861115603 6225066.165784886, 574776.4412515691 6225066.095799131, 574785.6601054921 6225069.095188615, 574792.0258972886 6225074.104169051, 574795.5303811145 6225079.68303349, 574807.0415797518 6225099.738951165)",Stat dist: 01.31,411.0
boligportal.dk,2023,apartment,11000,91,8000,Bernhardt Jensens Boulevard,Aarhus C,2,"LINESTRING (576313.639791083 6225372.4534409195, 576275.6841697883 6225331.15184774, 576262.7711776206 6225317.094709029, 576228.8477741868 6225281.9318663245, 576176.9896594089 6225231.462139291, 576118.69978608 6225173.1340118125, 576089.6414307808 6225144.62981376, 576071.0635435818 6225125.29374956, 576028.1439240208 6225082.622435182, 576020.4917805141 6225074.8440184565, 575949.9155991842 6225004.448347292, 575813.5953012819 6224866.046518584, 575720.0214602103 6224775.075035566, 575630.3891327123 6224687.622836209, 575545.4981656845 6224608.558929438, 575532.7995654686 6224595.471593328, 575522.0222469736 6224586.433433019, 575513.5537648816 6224581.234491249, 575499.4121419139 6224574.645832351, 575483.5718750211 6224570.816611778, 575468.5149633365 6224569.136953668, 575455.7091671447 6224569.356908896, 575428.2092764175 6224573.256115224)",Stat dist: 00.11,2.0
boligportal.dk,2023,apartment,11900,91,8240,Harald Selmers Vej,Risskov,3,"LINESTRING (576121.4291605421 6227398.740995947, 576124.9748735894 6227392.362294314, 576131.843661888 6227385.88361303, 576145.853351347 6227374.126006258, 576161.7348474612 6227362.988273311, 576181.2362692213 6227351.040705204, 576201.784913207 6227342.552432967, 576225.5824198455 6227334.95397961, 576241.8184872644 6227329.6950500505, 576284.8782861783 6227313.808283756, 576323.9388506088 6227302.400605756, 576450.8753777022 6227261.099012575, 576479.7770619598 6227251.880888898, 576490.7852640951 6227249.751322365, 576502.4696254625 6227247.891700885, 576545.348015802 6227245.992087547, 576651.2493940962 6227239.473414403, 576686.4426575517 6227236.813955729, 576715.6906672699 6227230.645211359)",Stat dist: 04.60,15.0
boligportal.dk,2023,apartment,13950,94,8240,Harald Selmers Vej,Risskov,3,"LINESTRING (576121.4291605421 6227398.740995947, 576124.9748735894 6227392.362294314, 576131.843661888 6227385.88361303, 576145.853351347 6227374.126006258, 576161.7348474612 6227362.988273311, 576181.2362692213 6227351.040705204, 576201.784913207 6227342.552432967, 576225.5824198455 6227334.95397961, 576241.8184872644 6227329.6950500505, 576284.8782861783 6227313.808283756, 576323.9388506088 6227302.400605756, 576450.8753777022 6227261.099012575, 576479.7770619598 6227251.880888898, 576490.7852640951 6227249.751322365, 576502.4696254625 6227247.891700885, 576545.348015802 6227245.992087547, 576651.2493940962 6227239.473414403, 576686.4426575517 6227236.813955729, 576715.6906672699 6227230.645211359)",Stat dist: 04.60,15.0
boligportal.dk,2023,apartment,9700,84,8000,Søndre Ringgade,Aarhus C,3,"LINESTRING (574243.2732052308 6222335.041697295, 574236.0993206932 6222347.7091188785, 574232.5536076459 6222358.216980034, 574229.2800074604 6222379.492649433, 574225.1900686895 6222408.2667925395, 574220.9599505657 6222418.354739167, 574213.4562322563 6222425.583267821, 574203.9075445614 6222428.862600322, 574195.455554158 6222431.04215668, 574182.9713458938 6222435.3712755, 574170.4046791865 6222448.118680803, 574102.3352345227 6222519.114229864, 574009.9735325626 6222614.474819492, 573945.2024256171 6222682.440985176, 573894.0369617601 6222734.700347933, 573841.5109335943 6222794.578159978, 573838.7155923779 6222797.587547425, 573749.7181948907 6222912.684119851, 573749.058527347 6222913.593934661, 573717.6253688905 6222960.754335298, 573680.6262655341 6223027.400769609, 573657.5461473494 6223078.720323662)",Stat dist: 02.00,383.0
boligportal.dk,2023,room,4120,15,8230,Silkeborgvej,Åbyhøj,1,"LINESTRING (566881.8039557764 6223561.062144379, 566895.6734658824 6223560.062347885, 566909.9470223589 6223559.872386551, 566926.5953819926 6223560.662225782, 566940.8689384691 6223562.051942909, 566949.197241208 6223564.621419899, 566953.5592928407 6223568.990530579, 566956.7256970503 6223580.878110897)",Stat dist: 03.22,574.0
boligportal.dk,2023,room,4023,13,8000,Fredensgade,Aarhus C,1,"LINESTRING (575127.9780855983 6223888.875418935, 575107.5036542112 6223831.477102197, 575066.8763793645 6223716.670470755, 575062.6627529293 6223707.002438654, 575062.3906400675 6223696.004677217, 575040.3577441084 6223632.827536741, 575028.3353031249 6223598.144596353)",Stat dist: 00.60,233.0
boligportal.dk,2023,room,4023,12,8000,Fredensgade,Aarhus C,1,"LINESTRING (575127.9780855983 6223888.875418935, 575107.5036542112 6223831.477102197, 575066.8763793645 6223716.670470755, 575062.6627529293 6223707.002438654, 575062.3906400675 6223696.004677217, 575040.3577441084 6223632.827536741, 575028.3353031249 6223598.144596353)",Stat dist: 00.60,233.0
boligportal.dk,2023,apartment,12695,88,8000,Vestergade,Aarhus C,4,"LINESTRING (574994.5520790439 6224282.88521938, 574974.0776476568 6224278.346143296, 574968.7755697744 6224277.886236909, 574926.9114182834 6224279.805846177, 574908.8200358979 6224280.855632496, 574879.6297470898 6224280.5356976185, 574863.6410549998 6224280.735656917, 574851.3465011544 6224280.315742389, 574840.1568904447 6224279.745858388, 574814.6772315699 6224277.166383432, 574803.0588369567 6224275.736674446, 574786.5011816103 6224273.627103843, 574768.1294405187 6224272.007433522, 574743.5733162051 6224269.9078608835, 574720.3612645116 6224268.558135617, 574716.5929136684 6224271.617512889, 574687.9221130509 6224268.118225159, 574653.8420385754 6224263.989065638, 574617.675765493 6224260.359804363, 574595.9891949943 6224257.660353828, 574559.3446629427 6224252.961310305, 574550.4061677258 6224251.21166644, 574543.9661633305 6224248.052309518, 574537.8724843957 6224244.613009578, 574522.5929349152 6224236.754609132, 574504.4438316196 6224227.806430508, 574498.9026242526 6224224.9370145695, 574478.1230966266 6224212.619521759, 574471.2708000166 6224210.439965402, 574384.4255678905 6224190.813960219, 574358.9871382372 6224186.174904485, 574318.2526674147 6224156.420960814, 574282.1523610867 6224128.536636587)",Stat dist: 00.40,351.0
boligportal.dk,2023,room,4230,13,8000,Vestre Ringgade,Aarhus C,1,"LINESTRING (573464.3954905588 6224537.973296939, 573567.5839860796 6224537.473398692)",Stat dist: 01.50,579.0
boligportal.dk,2023,apartment,5300,29,8260,Christian X's Vej,Viby J,1,"LINESTRING (573011.7563596157 6221621.596916918, 573017.0996667196 6221595.132303713, 573011.6574094841 6221475.956561591, 573007.3200953844 6221411.409699918, 573004.4587874137 6221388.244415144, 573000.3688486429 6221358.300510139, 572994.1267445107 6221323.137667434, 572990.5892773077 6221305.501257275, 572985.7572125503 6221283.245787311, 572979.539845951 6221257.081113055, 572968.6305939474 6221209.280842662, 572959.3787566472 6221173.508124095, 572941.881075051 6221099.863114324, 572932.8518755469 6221062.240772243, 572913.4823872953 6220980.1974719195, 572902.4659393159 6220936.646336627, 572878.2231570855 6220832.677499183, 572869.1692200485 6220792.065765584, 572854.2359960283 6220731.3481244845, 572840.0366521504 6220674.589677502, 572837.9751910764 6220665.361555859, 572827.8740318138 6220619.840821474, 572815.6454447227 6220568.151342718, 572801.1492504503 6220508.3735103225, 572786.9993816382 6220450.975193583, 572758.74911908 6220332.789249991, 572757.2896046396 6220324.15100828, 572756.1846615039 6220317.802300541, 572755.5579773374 6220308.7041524425, 572756.102203061 6220302.015513896, 572758.1141890693 6220292.077536742)",Stat dist: 02.20,276.0
boligportal.dk,2023,apartment,7600,53,8000,Vesterport,Aarhus C,1,"LINESTRING (574543.9661633305 6224248.052309518, 574539.9339454698 6224270.857667553, 574538.3672350536 6224280.585687443, 574536.1326112493 6224290.293711402, 574533.9144791337 6224298.72199585, 574531.3747590905 6224306.660380015, 574529.3875106152 6224312.379215962, 574525.6191597718 6224321.717315219, 574521.4962376239 6224332.025217076, 574518.997746802 6224337.574087619, 574516.1364388313 6224343.062970373)",Stat dist: 00.40,54.0
boligportal.dk,2023,apartment,6700,40,8230,Søren Frichs Vej,Åbyhøj,1,"LINESTRING (573892.9897395346 6223656.492719762, 573936.3463888433 6223642.2756136125, 573965.2563189452 6223632.587585582, 573976.5696173194 6223626.348855458, 574005.693939373 6223611.031973165)",Stat dist: 03.60,42.0
boligportal.dk,2023,apartment,6995,55,8260,Damagervej,Viby J,2,"LINESTRING (571915.4218853901 6221390.873879924, 571897.2397987173 6221389.624134307, 571839.0241379872 6221388.784305251, 571733.2794307347 6221387.054657316, 571637.9079956065 6221385.145046012, 571578.2163287475 6221383.965286149, 571461.8839574187 6221381.955695195, 571419.52505527 6221381.465794913, 571392.6106194876 6221380.485994348, 571388.0589134363 6221380.306030979, 571332.4901687251 6221379.726149012)",Stat dist: 02.40,582.0
boligportal.dk,2023,apartment,16100,130,8000,Nyborggade,Aarhus C,5,"LINESTRING (574832.6696638238 6222803.616320286, 574905.2166019405 6222800.32698982)",Stat dist: 01.80,54.0
boligportal.dk,2023,apartment,7300,56,8240,Brassøvej,Risskov,2,"LINESTRING (576638.3611394615 6229425.618430908, 576654.4900109045 6229427.817983195, 576652.1152077473 6229449.183634278)",Stat dist: 04.40,1.0
boligportal.dk,2023,apartment,9300,73,8230,Lokesvej,Åbyhøj,3,"LINESTRING (572385.1546515588 6223287.177892727, 572396.2370662928 6223278.989559438, 572452.6221495891 6223233.538810806, 572467.2337856818 6223221.7312142085, 572475.0838294516 6223218.6918328665, 572483.3626571249 6223218.861798271, 572490.1242494476 6223220.64143603, 572520.5843982772 6223230.26947627, 572558.2679067102 6223242.047078974, 572567.5032523217 6223244.746529508, 572596.8089829499 6223254.234598239, 572639.4070145832 6223267.841828527, 572652.5343987026 6223272.150951417, 572749.4807900912 6223302.884695653, 572860.3709041845 6223339.077328746)",Stat dist: 03.60,14.0
boligportal.dk,2023,apartment,9975,134,8270,Oddervej,Højbjerg,4,"LINESTRING (575064.2954300998 6218341.484574298, 575066.7279541672 6218312.5104718935, 575070.3643715017 6218285.805907531, 575078.503019822 6218241.04501848, 575088.3815412887 6218202.052955202, 575102.2675430832 6218148.65382444)",Stat dist: 02.50,301.0
boligportal.dk,2023,apartment,6950,67,8270,Oddervej,Højbjerg,2,"LINESTRING (575064.2954300998 6218341.484574298, 575066.7279541672 6218312.5104718935, 575070.3643715017 6218285.805907531, 575078.503019822 6218241.04501848, 575088.3815412887 6218202.052955202, 575102.2675430832 6218148.65382444)",Stat dist: 02.50,301.0
