web-scraper-order,web-scraper-start-url,price,address,type_rooms_kvm
1684829429-1422,https://boligzonen.dk/lejebolig/aarhus,7.500,"Arresøvej, Risskov",Lejlighed / 2 vær. / 51 m2
1684829429-1423,https://boligzonen.dk/lejebolig/aarhus,8.145,"Tulipanlunden, Aarhus N",Lejlighed / 3 vær. / 62 m2
1684829429-1424,https://boligzonen.dk/lejebolig/aarhus,6.350,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 41 m2
1684829429-1425,https://boligzonen.dk/lejebolig/aarhus,6.650,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 37 m2
1684829429-1426,https://boligzonen.dk/lejebolig/aarhus,12.900,"Kristine Nielsens Gade, Aarhus C",Lejlighed / 3 vær. / 89 m2
1684829429-1427,https://boligzonen.dk/lejebolig/aarhus,7.700,"Kongevellen, Risskov",Lejlighed / 2 vær. / 52 m2
1684829433-1428,https://boligzonen.dk/lejebolig/aarhus,8.095,"Møllehatten, Risskov",Lejlighed / 2 vær. / 68 m2
1684829433-1429,https://boligzonen.dk/lejebolig/aarhus,7.300,"Arresøvej, Risskov",Lejlighed / 2 vær. / 56 m2
1684829433-1430,https://boligzonen.dk/lejebolig/aarhus,9.975,"Arresøvej, Risskov",Lejlighed / 3 vær. / 75 m2
1684829433-1431,https://boligzonen.dk/lejebolig/aarhus,6.975,"Arresøvej, Risskov",Lejlighed / 2 vær. / 51 m2
1684829433-1432,https://boligzonen.dk/lejebolig/aarhus,9.975,"Arresøvej, Risskov",Lejlighed / 3 vær. / 78 m2
1684829433-1433,https://boligzonen.dk/lejebolig/aarhus,6.975,"Arresøvej, Risskov",Lejlighed / 2 vær. / 52 m2
1684829433-1434,https://boligzonen.dk/lejebolig/aarhus,7.500,"Arresøvej, Risskov",Lejlighed / 2 vær. / 54 m2
1684829433-1435,https://boligzonen.dk/lejebolig/aarhus,7.100,"Arresøvej, Risskov",Lejlighed / 2 vær. / 49 m2
1684829433-1436,https://boligzonen.dk/lejebolig/aarhus,7.300,"Brassøvej, Risskov",Lejlighed / 2 vær. / 56 m2
1684829433-1437,https://boligzonen.dk/lejebolig/aarhus,7.300,"Arresøvej, Risskov",Lejlighed / 2 vær. / 53 m2
1684829433-1438,https://boligzonen.dk/lejebolig/aarhus,7.500,"Arresøvej, Risskov",Lejlighed / 2 vær. / 51 m2
1684829437-1439,https://boligzonen.dk/lejebolig/aarhus,8.325,"Brassøvej, Risskov",Lejlighed / 2 vær. / 54 m2
1684829437-1440,https://boligzonen.dk/lejebolig/aarhus,6.650,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 41 m2
1684829437-1441,https://boligzonen.dk/lejebolig/aarhus,5.950,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 41 m2
1684829437-1442,https://boligzonen.dk/lejebolig/aarhus,7.300,"Arresøvej, Risskov",Lejlighed / 2 vær. / 53 m2
1684829437-1443,https://boligzonen.dk/lejebolig/aarhus,8.300,"Arresøvej, Risskov",Lejlighed / 3 vær. / 65 m2
1684829437-1444,https://boligzonen.dk/lejebolig/aarhus,8.295,"Møllehatten, Risskov",Lejlighed / 2 vær. / 68 m2
1684829437-1445,https://boligzonen.dk/lejebolig/aarhus,7.600,"Kongevellen, Risskov",Lejlighed / 2 vær. / 50 m2
1684829437-1446,https://boligzonen.dk/lejebolig/aarhus,7.400,"Kongevellen, Risskov",Lejlighed / 2 vær. / 49 m2
1684829437-1447,https://boligzonen.dk/lejebolig/aarhus,7.400,"Kongevellen, Risskov",Lejlighed / 2 vær. / 50 m2
1684829437-1448,https://boligzonen.dk/lejebolig/aarhus,7.500,"Kongevellen, Risskov",Lejlighed / 2 vær. / 50 m2
1684829437-1449,https://boligzonen.dk/lejebolig/aarhus,7.800,"Kongevellen, Risskov",Lejlighed / 2 vær. / 50 m2
1684829437-1450,https://boligzonen.dk/lejebolig/aarhus,9.100,"Kongevellen, Risskov",Lejlighed / 3 vær. / 64 m2
1684829437-1451,https://boligzonen.dk/lejebolig/aarhus,9.600,"Kongevellen, Risskov",Lejlighed / 3 vær. / 68 m2
1684829441-1452,https://boligzonen.dk/lejebolig/aarhus,7.600,"Kongevellen, Risskov",Lejlighed / 2 vær. / 52 m2
1684829441-1453,https://boligzonen.dk/lejebolig/aarhus,7.500,"Kongevellen, Risskov",Lejlighed / 2 vær. / 48 m2
1684829441-1454,https://boligzonen.dk/lejebolig/aarhus,7.300,"Kongevellen, Risskov",Lejlighed / 2 vær. / 46 m2
1684829441-1455,https://boligzonen.dk/lejebolig/aarhus,7.200,"Kongevellen, Risskov",Lejlighed / 2 vær. / 49 m2
1684829441-1456,https://boligzonen.dk/lejebolig/aarhus,7.300,"Kongevellen, Risskov",Lejlighed / 2 vær. / 52 m2
1684829441-1457,https://boligzonen.dk/lejebolig/aarhus,7.100,"Kongevellen, Risskov",Lejlighed / 2 vær. / 46 m2
1684829441-1458,https://boligzonen.dk/lejebolig/aarhus,7.300,"Kongevellen, Risskov",Lejlighed / 2 vær. / 51 m2
1684829441-1459,https://boligzonen.dk/lejebolig/aarhus,7.100,"Kongevellen, Risskov",Lejlighed / 2 vær. / 48 m2
1684829441-1460,https://boligzonen.dk/lejebolig/aarhus,7.300,"Kongevellen, Risskov",Lejlighed / 2 vær. / 50 m2
1684829441-1461,https://boligzonen.dk/lejebolig/aarhus,5.950,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 38 m2
1684829441-1462,https://boligzonen.dk/lejebolig/aarhus,6.350,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 37 m2
1684829441-1463,https://boligzonen.dk/lejebolig/aarhus,6.650,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 50 m2
1684829441-1464,https://boligzonen.dk/lejebolig/aarhus,5.750,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 38 m2
1684829441-1465,https://boligzonen.dk/lejebolig/aarhus,6.350,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 39 m2
1684829441-1466,https://boligzonen.dk/lejebolig/aarhus,6.700,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 51 m2
1684829445-1467,https://boligzonen.dk/lejebolig/aarhus,7.100,"Tretommervej, Risskov",Lejlighed / 2 vær. / 51 m2
1684829445-1468,https://boligzonen.dk/lejebolig/aarhus,7.500,"Arresøvej, Risskov",Lejlighed / 2 vær. / 51 m2
1684829445-1469,https://boligzonen.dk/lejebolig/aarhus,7.600,"Kongevellen, Risskov",Lejlighed / 2 vær. / 50 m2
1684829445-1470,https://boligzonen.dk/lejebolig/aarhus,10.100,"Kongevellen, Risskov",Lejlighed / 3 vær. / 75 m2
1684829445-1471,https://boligzonen.dk/lejebolig/aarhus,7.300,"Arresøvej, Risskov",Lejlighed / 2 vær. / 53 m2
1684829445-1472,https://boligzonen.dk/lejebolig/aarhus,7.300,"Arresøvej, Risskov",Lejlighed / 2 vær. / 51 m2
1684829445-1473,https://boligzonen.dk/lejebolig/aarhus,8.300,"Arresøvej, Risskov",Lejlighed / 3 vær. / 68 m2
1684829445-1474,https://boligzonen.dk/lejebolig/aarhus,7.500,"Arresøvej, Risskov",Lejlighed / 2 vær. / 54 m2
1684829445-1475,https://boligzonen.dk/lejebolig/aarhus,7.100,"Arresøvej, Risskov",Lejlighed / 2 vær. / 51 m2
1684829445-1476,https://boligzonen.dk/lejebolig/aarhus,7.200,"Arresøvej, Risskov",Lejlighed / 2 vær. / 51 m2
1684829445-1477,https://boligzonen.dk/lejebolig/aarhus,6.975,"Arresøvej, Risskov",Lejlighed / 2 vær. / 51 m2
1684829445-1478,https://boligzonen.dk/lejebolig/aarhus,6.975,"Arresøvej, Risskov",Lejlighed / 2 vær. / 52 m2
1684829450-1479,https://boligzonen.dk/lejebolig/aarhus,5.950,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 38 m2
1684829450-1480,https://boligzonen.dk/lejebolig/aarhus,6.150,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 41 m2
1684829450-1481,https://boligzonen.dk/lejebolig/aarhus,6.650,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 35 m2
1684829450-1482,https://boligzonen.dk/lejebolig/aarhus,6.150,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 35 m2
1684829450-1483,https://boligzonen.dk/lejebolig/aarhus,6.350,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 35 m2
1684829450-1484,https://boligzonen.dk/lejebolig/aarhus,6.650,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 39 m2
1684829450-1485,https://boligzonen.dk/lejebolig/aarhus,6.150,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 40 m2
1684829450-1486,https://boligzonen.dk/lejebolig/aarhus,10.895,"Broloftet, Risskov",Lejlighed / 4 vær. / 98 m2
1684829450-1487,https://boligzonen.dk/lejebolig/aarhus,8.300,"Arresøvej, Risskov",Lejlighed / 3 vær. / 65 m2
1684829450-1488,https://boligzonen.dk/lejebolig/aarhus,12.200,"Harald Selmers Vej, Risskov",Lejlighed / 3 vær. / 92 m2
1684829450-1489,https://boligzonen.dk/lejebolig/aarhus,11.600,"Harald Selmers Vej, Risskov",Lejlighed / 2 vær. / 85 m2
1684829450-1490,https://boligzonen.dk/lejebolig/aarhus,6.650,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 48 m2
1684829450-1491,https://boligzonen.dk/lejebolig/aarhus,6.650,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 38 m2
1684829450-1492,https://boligzonen.dk/lejebolig/aarhus,5.950,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 41 m2
1684829450-1493,https://boligzonen.dk/lejebolig/aarhus,6.350,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 39 m2
1684829455-1494,https://boligzonen.dk/lejebolig/aarhus,5.950,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 39 m2
1684829455-1495,https://boligzonen.dk/lejebolig/aarhus,6.900,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 50 m2
1684829455-1496,https://boligzonen.dk/lejebolig/aarhus,5.950,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 41 m2
1684829455-1497,https://boligzonen.dk/lejebolig/aarhus,9.500,"Kongevellen, Risskov",Lejlighed / 2 vær. / 68 m2
1684829455-1498,https://boligzonen.dk/lejebolig/aarhus,7.500,"Kongevellen, Risskov",Lejlighed / 2 vær. / 50 m2
1684829455-1499,https://boligzonen.dk/lejebolig/aarhus,7.700,"Kongevellen, Risskov",Lejlighed / 2 vær. / 50 m2
1684829455-1500,https://boligzonen.dk/lejebolig/aarhus,7.100,"Arresøvej, Risskov",Lejlighed / 2 vær. / 49 m2
1684829455-1501,https://boligzonen.dk/lejebolig/aarhus,7.500,"Arresøvej, Risskov",Lejlighed / 2 vær. / 50 m2
1684829455-1502,https://boligzonen.dk/lejebolig/aarhus,8.300,"Arresøvej, Risskov",Lejlighed / 3 vær. / 66 m2
1684829455-1503,https://boligzonen.dk/lejebolig/aarhus,7.200,"Arresøvej, Risskov",Lejlighed / 2 vær. / 51 m2
1684829455-1504,https://boligzonen.dk/lejebolig/aarhus,7.500,"Arresøvej, Risskov",Lejlighed / 2 vær. / 54 m2
1684829455-1505,https://boligzonen.dk/lejebolig/aarhus,7.100,"Arresøvej, Risskov",Lejlighed / 2 vær. / 53 m2
1684829455-1506,https://boligzonen.dk/lejebolig/aarhus,7.100,"Arresøvej, Risskov",Lejlighed / 2 vær. / 50 m2
1684829455-1507,https://boligzonen.dk/lejebolig/aarhus,7.100,"Arresøvej, Risskov",Lejlighed / 2 vær. / 52 m2
1684829460-1508,https://boligzonen.dk/lejebolig/aarhus,6.975,"Arresøvej, Risskov",Lejlighed / 2 vær. / 51 m2
1684829460-1509,https://boligzonen.dk/lejebolig/aarhus,9.975,"Arresøvej, Risskov",Lejlighed / 3 vær. / 79 m2
1684829460-1510,https://boligzonen.dk/lejebolig/aarhus,7.300,"Arresøvej, Risskov",Lejlighed / 2 vær. / 51 m2
1684829460-1511,https://boligzonen.dk/lejebolig/aarhus,9.400,"Arresøvej, Risskov",Lejlighed / 3 vær. / 79 m2
1684829460-1512,https://boligzonen.dk/lejebolig/aarhus,7.300,"Kongevellen, Risskov",Lejlighed / 2 vær. / 49 m2
1684829460-1513,https://boligzonen.dk/lejebolig/aarhus,8.950,"Arresøvej, Risskov",Lejlighed / 3 vær. / 65 m2
1684829460-1514,https://boligzonen.dk/lejebolig/aarhus,6.650,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 36 m2
1684829460-1515,https://boligzonen.dk/lejebolig/aarhus,6.650,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 39 m2
1684829460-1516,https://boligzonen.dk/lejebolig/aarhus,6.650,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 41 m2
1684829460-1517,https://boligzonen.dk/lejebolig/aarhus,5.750,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 41 m2
1684829460-1518,https://boligzonen.dk/lejebolig/aarhus,5.750,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 37 m2
1684829460-1519,https://boligzonen.dk/lejebolig/aarhus,5.950,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 38 m2
1684829460-1520,https://boligzonen.dk/lejebolig/aarhus,6.350,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 40 m2
1684829465-1521,https://boligzonen.dk/lejebolig/aarhus,6.150,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 37 m2
1684829465-1522,https://boligzonen.dk/lejebolig/aarhus,5.950,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 39 m2
1684829465-1523,https://boligzonen.dk/lejebolig/aarhus,5.950,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 41 m2
1684829465-1524,https://boligzonen.dk/lejebolig/aarhus,6.150,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 38 m2
1684829465-1525,https://boligzonen.dk/lejebolig/aarhus,6.650,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 35 m2
1684829465-1526,https://boligzonen.dk/lejebolig/aarhus,5.750,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 41 m2
1684829465-1527,https://boligzonen.dk/lejebolig/aarhus,6.650,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 37 m2
1684829465-1528,https://boligzonen.dk/lejebolig/aarhus,5.950,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 38 m2
1684829465-1529,https://boligzonen.dk/lejebolig/aarhus,7.100,"Arresøvej, Risskov",Lejlighed / 2 vær. / 49 m2
1684829465-1530,https://boligzonen.dk/lejebolig/aarhus,8.900,"Kongevellen, Risskov",Lejlighed / 2 vær. / 64 m2
1684829465-1531,https://boligzonen.dk/lejebolig/aarhus,5.950,"Vestre Strandallé, Risskov",Lejlighed / 1 vær. / 37 m2
1684829465-1532,https://boligzonen.dk/lejebolig/aarhus,6.995,"Engsøvej, Risskov",Lejlighed / 2 vær. / 58 m2
1684829470-1533,https://boligzonen.dk/lejebolig/aarhus,10.500,"Stockholmsgade, Aarhus N",Lejlighed / 3 vær. / 80 m2
1684829470-1534,https://boligzonen.dk/lejebolig/aarhus,10.600,"Thorvaldsensgade, Aarhus C",Lejlighed / 3 vær. / 66 m2
1684829470-1535,https://boligzonen.dk/lejebolig/aarhus,13.800,"Amaliegade, Aarhus C",Lejlighed / 2 vær. / 107 m2
1684829470-1536,https://boligzonen.dk/lejebolig/aarhus,9.200,"Klokkerbakken, Aarhus V",Lejlighed / 3 vær. / 72 m2
1684829470-1537,https://boligzonen.dk/lejebolig/aarhus,12.950,"Fiskergade, Aarhus C",Lejlighed / 3 vær. / 94 m2
1684829470-1538,https://boligzonen.dk/lejebolig/aarhus,9.395,"Østergade, Aarhus C",Lejlighed / 2 vær. / 56 m2
1684829470-1539,https://boligzonen.dk/lejebolig/aarhus,10.800,"Thorvaldsensgade, Aarhus C",Lejlighed / 3 vær. / 66 m2
1684829470-1540,https://boligzonen.dk/lejebolig/aarhus,10.700,"Thorvaldsensgade, Aarhus C",Lejlighed / 3 vær. / 66 m2
1684829470-1541,https://boligzonen.dk/lejebolig/aarhus,10.695,"Brassøvej, Risskov",Lejlighed / 4 vær. / 98 m2
1684829470-1542,https://boligzonen.dk/lejebolig/aarhus,7.887,"Tulipanlunden, Aarhus N",Lejlighed / 3 vær. / 64 m2
1684829470-1543,https://boligzonen.dk/lejebolig/aarhus,9.214,"Østergade, Aarhus C",Lejlighed / 3 vær. / 56 m2
1684829470-1544,https://boligzonen.dk/lejebolig/aarhus,8.600,"Lokesvej, Åbyhøj",Lejlighed / 2 vær. / 61 m2
1684829470-1545,https://boligzonen.dk/lejebolig/aarhus,7.495,"Borresøvej, Risskov",Lejlighed / 2 vær. / 58 m2
1684829470-1546,https://boligzonen.dk/lejebolig/aarhus,9.500,"Thorvaldsensgade, Aarhus C",Lejlighed / 2 vær. / 67 m2
1684829470-1547,https://boligzonen.dk/lejebolig/aarhus,8.495,"Brassøvej, Risskov",Lejlighed / 3 vær. / 75 m2
