website,year,rental_type,rent_without_expenses,square_meters,zip_code,street,area,rooms
boligportal.dk,2016,room,4300,20,8000,De Mezas Vej,Aarhus C,1
boligportal.dk,2016,apartment,6400,56,8000,Klostergade,Aarhus C,3
boligportal.dk,2016,room,3500,15,8000,Schleppegrellsgade,Aarhus C,1
boligportal.dk,2016,room,3495,16,8000,Telefonsmøgen,Aarhus C,1
boligportal.dk,2016,apartment,10600,86,8000,Fiskergade,Aarhus C,3
boligportal.dk,2016,room,3650,20,8200,Otto Sverdrups Vej,Aarhus N,1
boligportal.dk,2016,room,3500,12,8000,Klosterport,Aarhus C,1
boligportal.dk,2016,apartment,5200,45,8200,Eduoard Suensons Gade,Aarhus N,1
boligportal.dk,2016,apartment,8000,63,8000,Marstrandsgade,Aarhus C,2
boligportal.dk,2016,apartment,11500,102,8000,Hans Schourups Gade,Aarhus C,3
boligportal.dk,2016,apartment,5200,52,8230,Chr. Winthers Vej,Åbyhøj,2
boligportal.dk,2016,apartment,6000,47,8200,Jordbrovej,Aarhus N,1
boligportal.dk,2016,apartment,6500,86,8270,Rundhøj Alle,Højbjerg,3
boligportal.dk,2016,room,2466,9,8000,Skovvejen,Aarhus C,1
boligportal.dk,2016,apartment,15888,123,8000,Vestergade,Aarhus C,4
boligportal.dk,2016,apartment,13613,121,8000,Sjællandsgade,Aarhus C,4
boligportal.dk,2016,apartment,7374,40,8210,Bronzealdervænget,Aarhus V,2
boligportal.dk,2016,apartment,12100,93,8000,Vestergade,Aarhus C,3
boligportal.dk,2016,apartment,4500,40,8381,Tomballevej,Tilst,2
boligportal.dk,2016,room,4200,15,8000,Kongsvang Alle ,Aarhus C,1
boligportal.dk,2016,room,4600,30,8200,Otto Sverdrups Vej,Aarhus N,1
boligportal.dk,2016,apartment,10013,89,8240,Engholms Allé,Risskov,3
boligportal.dk,2016,apartment,9450,85,8210,Vintervej,Aarhus V,3
boligportal.dk,2016,apartment,8972,70,8210,Vintervej,Aarhus V,2
boligportal.dk,2016,room,3950,12,8000,Åboulevarden,Aarhus C,1
boligportal.dk,2016,room,2000,15,8230,Erik Bøghs Vej,Åbyhøj,1
boligportal.dk,2016,room,2700,12,8210,Snogebæksvej,Aarhus V,1
boligportal.dk,2016,apartment,5700,60,8250,Øster Kringelvej,Egå,2
boligportal.dk,2016,room,3600,16,8000,Jægergårdsgade,Aarhus C,1
boligportal.dk,2016,room,4470,13,8000,Åboulevarden,Aarhus C,1
boligportal.dk,2016,apartment,11050,118,8230,Silkeborgvej,Åbyhøj,3
boligportal.dk,2016,room,2993,11,8000,Chr. Wærums Gade,Aarhus C,1
boligportal.dk,2016,room,3500,12,8200,Marius Simonsens Vej,Aarhus N,1
boligportal.dk,2016,room,4692,30,8210,Ryvvej,Aarhus V,1
boligportal.dk,2016,apartment,7000,64,8000,Høegh-Guldbergs Gade,Aarhus C,2
boligportal.dk,2016,room,3900,12,8000,Marselis Boulevard,Aarhus C,1
boligportal.dk,2016,apartment,8200,87,8240,Tirstrupvej,Risskov,3
boligportal.dk,2016,room,4500,15,8000,Vestergade,Aarhus C,1
boligportal.dk,2016,apartment,8800,80,8000,Tøndergade,Aarhus C,3
boligportal.dk,2016,apartment,9985,100,8000,Skanderborgvej ,Aarhus C,3
boligportal.dk,2016,apartment,99950,89,8000,P.P Ørums Gade,Aarhus C,3
boligportal.dk,2016,room,3500,14,8000,Klosterport,Aarhus C,1
boligportal.dk,2016,apartment,9500,47,8000,Ole Rømers Gade,Aarhus C,2
boligportal.dk,2016,room,3900,15,8000,Strandvejen,Aarhus C,1
boligportal.dk,2016,apartment,3300,26,8220,Hovedgaden,Brabrand,1
boligportal.dk,2016,apartment,14391,107,8000,Skolegade,Aarhus C,3
boligportal.dk,2016,room,3000,15,8240,Grenåvej,Risskov,1
boligportal.dk,2016,apartment,9150,87,8230,Silkeborgvej,Åbyhøj,3
boligportal.dk,2016,apartment,9407,84,8381,Stavnsvej,Tilst,3
boligportal.dk,2016,apartment,12500,90,8000,Ceres Allé,Aarhus C,3
boligportal.dk,2016,apartment,11995,103,8000,Grete Løchtes Gade ,Aarhus C,3
boligportal.dk,2016,apartment,9160,68,8200,Dronning Margrethes Vej,Aarhus N,2
boligportal.dk,2016,apartment,10013,89,8240,Engholms Alle,Risskov,3
boligportal.dk,2016,room,4200,20,8000,Vestre Ringgade,Aarhus C,1
boligportal.dk,2016,apartment,10600,109,8000,Hans Broges Gade,Aarhus C,3
boligportal.dk,2016,apartment,9561,86,8210,Vintervej,Aarhus V,3
boligportal.dk,2016,room,2541,26,8260,Risdalsvej,Viby J,1
boligportal.dk,2016,apartment,10500,62,8000,Mariane Thomsens Gade,Aarhus C,2
boligportal.dk,2016,apartment,6950,68,8000,Mejlgade,Aarhus C,2
boligportal.dk,2016,apartment,15300,141,8000,Nørregade,Aarhus C,4
boligportal.dk,2016,room,2300,12,8210,Bispehavevej,Aarhus V,1
boligportal.dk,2016,apartment,11895,138,8270,Stenvej,Højbjerg,4
boligportal.dk,2016,apartment,10800,88,8000,Langelandsgsade,Aarhus C,3
boligportal.dk,2016,apartment,11670,100,8000,Kirkedammen,Aarhus C,4
boligportal.dk,2016,apartment,9530,89,8000,Chr. Wærums Gade,Aarhus C,3
akutbolig.dk,2014,apartment,11111,112,8200,Oluf Palmes Allé,Aarhus N,4
akutbolig.dk,2014,apartment,9711,90,8200,Oluf Palmes Allé,Aarhus N,3
akutbolig.dk,2014,apartment,15739,151,8200,Funch Thomsens Gade,Aarhus N,5
akutbolig.dk,2014,apartment,13712,124,8000,Skolegade,Aarhus C,4
akutbolig.dk,2014,apartment,13125,50,8000,Tietgens Plads,Aarhus C,5
akutbolig.dk,2014,room,3500,16,8000,Frederiks Alle,Aarhus C,1
akutbolig.dk,2014,room,3850,16,8000,Carl Blochs Gade,Aarhus C,1
akutbolig.dk,2014,apartment,8230,89,8000,Lundingsgade,Aarhus C,3
akutbolig.dk,2014,apartment,7906,72,8000,Skanderborgvej ,Aarhus C,2
akutbolig.dk,2014,apartment,7467,57,8000,Vesterbrogade,Aarhus C,2
akutbolig.dk,2014,apartment,6000,55,8000,Falstersgade,Aarhus C,2
akutbolig.dk,2014,apartment,9900,103,8000,Harald Skovbys Gade,Aarhus C,3
akutbolig.dk,2014,apartment,9900,92,8000,Åboulevarden,Aarhus C,3
akutbolig.dk,2014,apartment,7700,76,8000,Lundingsgade,Aarhus C,2
akutbolig.dk,2014,apartment,6800,63,8000,Lundingsgade,Aarhus C,2
akutbolig.dk,2014,apartment,7250,85,8000,Gammel Munkegade,Aarhus C,3
akutbolig.dk,2014,room,3600,10,8000,Finderupvej,Aarhus C,1
akutbolig.dk,2014,apartment,8000,76,8200,Skovvangsvej,Aarhus N,3
akutbolig.dk,2014,apartment,3250,30,8200,Skovvangsvej,Aarhus N,1
akutbolig.dk,2014,apartment,16900,145,8000,Mariane Thomsens Gade,Aarhus C,5
akutbolig.dk,2014,room,2721,6,8200,Finsensgade,Aarhus N,1
akutbolig.dk,2014,apartment,7327,85,8210,Jernaldervej,Aarhus V,4
akutbolig.dk,2014,apartment,8600,65,8000,Hans Broges Gade,Aarhus C,2
akutbolig.dk,2014,apartment,7400,64,8200,Kalmargade,Aarhus N,2
akutbolig.dk,2014,apartment,10013,129,8000,Åboulevarden,Aarhus C,3
akutbolig.dk,2014,room,3500,15,8200,Niels Juels Gade ,Aarhus N,1
akutbolig.dk,2014,apartment,14400,108,8200,Trøjborgvej,Aarhus N,4
akutbolig.dk,2014,room,3000,14,8000,Ny Munkegade,Aarhus C,1
akutbolig.dk,2014,apartment,10286,117,8000,Østergade,Aarhus C,2
akutbolig.dk,2014,apartment,9169,78,8000,Mariane Thomsens Gade,Aarhus C,2
akutbolig.dk,2014,apartment,4000,50,8000,Otto Ruds Gade,Aarhus C,1
akutbolig.dk,2014,apartment,10925,114,8000,Trepkasgade,Aarhus C,4
akutbolig.dk,2014,apartment,4400,41,8000,Strandparken,Aarhus C,1
akutbolig.dk,2014,apartment,8500,85,8000,Kildegården,Aarhus C,3
akutbolig.dk,2014,apartment,7500,75,8000,Kildegården,Aarhus C,2
akutbolig.dk,2014,apartment,8400,81,8000,De Mezas Vej,Aarhus C,3
akutbolig.dk,2014,apartment,6400,62,8000,Lundingsgade,Aarhus C,3
akutbolig.dk,2014,apartment,8900,94,8000,Jægergårdsgade,Aarhus C,3
akutbolig.dk,2014,apartment,8900,91,8000,Anholtsgade,Aarhus C,3
akutbolig.dk,2014,apartment,8324,75,8000,Finderupvej,Aarhus C,2
akutbolig.dk,2014,apartment,8500,285,8200,Elstedvej,Aarhus N,5
akutbolig.dk,2014,room,3453,10,8000,Marselisborg Allé,Aarhus C,1
akutbolig.dk,2014,apartment,4500,50,8000,Mejlgade,Aarhus C,1
akutbolig.dk,2014,room,4450,18,8000,Skt. Olufs Gade,Aarhus C,1
akutbolig.dk,2014,apartment,8240,97,8000,Hjarnøgade,Aarhus C,3
akutbolig.dk,2014,apartment,6000,65,8000,Gammel Munkegade,Aarhus C,1
akutbolig.dk,2014,apartment,16854,122,8000,Langelinieparken,Aarhus C,4
akutbolig.dk,2014,apartment,19500,277,8210,Haslehøjvej,Aarhus V,5
akutbolig.dk,2014,apartment,13250,102,8200,Trøjborgvej,Aarhus N,4
akutbolig.dk,2014,apartment,9900,72,8200,Niels Juels Gade ,Aarhus N,3
akutbolig.dk,2014,apartment,10500,169,8200,Bækhusvej,Aarhus N,3
akutbolig.dk,2014,apartment,10500,99,8000,Finderupvej,Aarhus C,3
akutbolig.dk,2014,room,4000,22,8000,Nordborggade,Aarhus C,1
akutbolig.dk,2014,room,2200,15,8210,Jens Baggesens Vej,Aarhus V,1
akutbolig.dk,2014,apartment,12600,108,8000,Jægergårdsgade,Aarhus C,3
akutbolig.dk,2014,apartment,10500,97,8000,Kroghsgade,Aarhus C,3
akutbolig.dk,2014,apartment,12875,113,8000,M.P Brunns Gade,Aarhus C,4
akutbolig.dk,2014,apartment,8601,90,8000,Hjarnøgade,Aarhus C,2
akutbolig.dk,2014,apartment,19900,186,8000,Helga Pedersens Gade,Aarhus C,3
akutbolig.dk,2014,apartment,14950,116,8000,Åhusene,Aarhus C,2
akutbolig.dk,2014,apartment,6903,64,8200,Kalmargade,Aarhus N,2
akutbolig.dk,2014,apartment,9680,90,8200,Oluf Palmes Allé,Aarhus N,3
akutbolig.dk,2014,apartment,14298,127,8200,Tordenskjoldsgade,Aarhus N,4
akutbolig.dk,2014,apartment,15792,151,8200,Funch Thomsens Gade,Aarhus N,5
akutbolig.dk,2014,room,3900,13,8000,Høegh-Guldbergs Gade,Aarhus C,1
akutbolig.dk,2014,room,4000,26,8210,Jordbrovej,Aarhus V,1
akutbolig.dk,2014,apartment,7325,52,8000,Åhusene,Aarhus C,2
akutbolig.dk,2014,room,4600,12,8000,Falstersgade,Aarhus C,1
akutbolig.dk,2014,apartment,9395,105,8000,M.P Brunns Gade,Aarhus C,4
akutbolig.dk,2014,apartment,10208,70,8000,Østergade,Aarhus C,2
akutbolig.dk,2014,room,4600,25,8000,Gebauersgade,Aarhus C,1
akutbolig.dk,2014,apartment,15950,116,8000,Åhusene,Aarhus C,3
akutbolig.dk,2014,apartment,6500,70,8000,Nørrebrogade,Aarhus C,3
akutbolig.dk,2014,apartment,14950,108,8000,Åhusene,Aarhus C,3
akutbolig.dk,2014,apartment,7900,70,8000,Jægergårdsgade,Aarhus C,2
akutbolig.dk,2014,apartment,10200,97,8000,Harald Jensens Plads,Aarhus C,2
akutbolig.dk,2014,apartment,5100,48,8000,Dannebrogsgade,Aarhus C,2
akutbolig.dk,2014,room,4500,16,8000,Borggade,Aarhus C,1
akutbolig.dk,2014,apartment,10558,142,8000,Mejlgade,Aarhus C,4
akutbolig.dk,2014,room,4325,15,8000,Frederiksgade,Aarhus C,1
akutbolig.dk,2014,room,3300,20,8200,Trøjborgvej,Aarhus N,1
akutbolig.dk,2014,room,4500,10,8000,Grønnegade,Aarhus C,1
akutbolig.dk,2014,room,4000,16,8000,Vestergade,Aarhus C,1
akutbolig.dk,2014,apartment,14575,106,8000,Østergade,Aarhus C,2
akutbolig.dk,2014,apartment,7013,51,8000,Østergade,Aarhus C,1
akutbolig.dk,2014,apartment,8900,97,8210,Hammerhusvej,Aarhus V,3
akutbolig.dk,2014,apartment,14900,81,8000,Skt. Clemens Stræde,Aarhus C,1
akutbolig.dk,2014,apartment,12900,116,8000,Tietgens Plads,Aarhus C,4
akutbolig.dk,2014,room,3700,16,8000,Vesterport,Aarhus C,1
akutbolig.dk,2014,room,3000,20,8210,Bispehavevej,Aarhus V,1
akutbolig.dk,2014,apartment,15000,156,8000,Molsgade,Aarhus C,2
akutbolig.dk,2014,apartment,8202,91,8200,Langelandsgsade,Aarhus N,3
akutbolig.dk,2014,apartment,10600,99,8000,Finderupvej,Aarhus C,3
akutbolig.dk,2014,apartment,8925,87,8000,Valdemarsgade,Aarhus C,3
akutbolig.dk,2015,apartment,11009,112,8200,Oluf Palmes Allé,Aarhus N,4
akutbolig.dk,2015,apartment,7373,67,8200,Kalmargade,Aarhus N,2
akutbolig.dk,2015,apartment,8668,82,8000,Langenæs Allé,Aarhus C,2
akutbolig.dk,2015,apartment,9091,92,8000,Vejlegade,Aarhus C,3
akutbolig.dk,2015,room,3500,8,8000,Vestergade,Aarhus C,1
akutbolig.dk,2015,room,3900,12,8000,Finderupvej,Aarhus C,1
akutbolig.dk,2015,apartment,10800,98,8000,Assensgade,Aarhus C,3
akutbolig.dk,2015,apartment,10000,100,8000,Marselisborg Allé,Aarhus C,4
akutbolig.dk,2015,apartment,7200,60,8200,Skejbytoften,Aarhus N,2
akutbolig.dk,2015,apartment,7900,81,8000,Ny Munkegade,Aarhus C,2
akutbolig.dk,2015,apartment,10275,110,8000,Chr. Wærums Gade,Aarhus C,3
akutbolig.dk,2015,room,2725,14,8200,Jens Baggesens Vej,Aarhus N,1
akutbolig.dk,2015,apartment,9565,85,8000,Fredensgade,Aarhus C,2
akutbolig.dk,2015,apartment,10495,89,8000,Banegårdsgade,Aarhus C,4
akutbolig.dk,2015,apartment,8950,63,8000,Frederiksgade,Aarhus C,2
akutbolig.dk,2015,apartment,3700,28,8210,Ryvvej,Aarhus V,1
akutbolig.dk,2015,apartment,16900,116,8000,Ryesgade,Aarhus C,4
akutbolig.dk,2015,room,2777,20,8210,Vintervej,Aarhus V,1
akutbolig.dk,2015,apartment,13800,129,8000,Heibergsgade,Aarhus C,4
akutbolig.dk,2015,room,3400,16,8200,Herluf Trolles Gade,Aarhus N,1
akutbolig.dk,2015,apartment,14950,116,8000,Åhusene,Aarhus C,3
akutbolig.dk,2015,apartment,7995,70,8000,Fiskergade,Aarhus C,2
akutbolig.dk,2015,room,3500,18,8000,Bødker Balles Gård,Aarhus C,1
akutbolig.dk,2015,apartment,7600,77,8200,Oslogade,Aarhus N,3
akutbolig.dk,2015,apartment,7370,61,8200,Ivar Huitfeldts Gade,Aarhus N,2
akutbolig.dk,2015,apartment,8960,82,8000,Finderupvej,Aarhus C,2
akutbolig.dk,2015,apartment,11000,104,8000,Skolegade,Aarhus C,2
akutbolig.dk,2015,room,3500,12,8200,Jordbrovej,Aarhus N,1
akutbolig.dk,2015,apartment,7200,86,8000,Montanagade,Aarhus C,2
akutbolig.dk,2015,apartment,7100,67,8200,Brendstrupvej,Aarhus N,2
akutbolig.dk,2015,apartment,8650,95,8000,Høegh-Guldbergs Gade,Aarhus C,2
akutbolig.dk,2015,apartment,10650,72,8200,Niels Juels Gade ,Aarhus N,3
akutbolig.dk,2015,apartment,11700,117,8000,Stadion Allé,Aarhus C,4
akutbolig.dk,2015,apartment,12800,135,8000,Guldsmedsgade,Aarhus C,5
akutbolig.dk,2015,apartment,8000,87,8200,Oslogade,Aarhus N,3
akutbolig.dk,2015,apartment,9167,88,8000,Østergade,Aarhus C,2
akutbolig.dk,2015,apartment,8084,87,8200,Langelandsgsade,Aarhus N,2
akutbolig.dk,2015,apartment,11903,110,8000,Møllestien,Aarhus C,3
akutbolig.dk,2015,apartment,13500,87,8000,Helga Pedersens Gade,Aarhus C,3
akutbolig.dk,2015,apartment,12980,106,8000,Jægergårdsgade,Aarhus C,4
akutbolig.dk,2015,room,3200,11,8200,Åbogade,Aarhus N,1
akutbolig.dk,2015,apartment,8700,68,8000,Østergade,Aarhus C,2
akutbolig.dk,2015,apartment,11750,120,8000,Eckersbergsgade,Aarhus C,5
akutbolig.dk,2015,room,3900,14,8000,Ryesgade,Aarhus C,1
akutbolig.dk,2015,apartment,15000,161,8000,Stadion Allé,Aarhus C,5
akutbolig.dk,2015,apartment,6780,60,8200,Brenstrupgårdsvej,Aarhus N,2
akutbolig.dk,2015,room,3730,12,8200,Willemoesgade,Aarhus N,1
akutbolig.dk,2015,room,3200,15,8210,Fjældevænget,Aarhus V,1
akutbolig.dk,2015,apartment,10200,97,8000,Harald Jensens Plads,Aarhus C,2
akutbolig.dk,2015,apartment,14575,106,8000,Østergade,Aarhus C,2
akutbolig.dk,2015,apartment,7013,51,8000,Østergade,Aarhus C,1
akutbolig.dk,2015,apartment,14900,81,8000,Skt. Clemens Stræde,Aarhus C,1
akutbolig.dk,2015,apartment,3600,50,8200,Niels Juels Gade ,Aarhus N,2
akutbolig.dk,2015,apartment,12999,115,8000,Hans Broges Gade,Aarhus C,4
akutbolig.dk,2015,apartment,8900,83,8000,Amaliegade,Aarhus C,1
akutbolig.dk,2015,apartment,6400,69,8000,Bülowsgade,Aarhus C,2
akutbolig.dk,2015,apartment,4500,55,8210,Østrevej,Aarhus V,1
akutbolig.dk,2015,apartment,8500,111,8000,Amaliegade,Aarhus C,1
akutbolig.dk,2015,apartment,11100,74,8200,Niels Juels Gade ,Aarhus N,3
akutbolig.dk,2015,apartment,9900,99,8210,Ryhavevej,Aarhus V,3
akutbolig.dk,2015,apartment,4000,55,8000,Åhusene,Aarhus C,2
akutbolig.dk,2015,apartment,13000,147,8000,Sønder Allé,Aarhus C,3
akutbolig.dk,2015,room,4000,16,8000,Jerichausgade,Aarhus C,1
akutbolig.dk,2015,apartment,9091,92,8000,Vejlegade,Aarhus C,3
akutbolig.dk,2016,apartment,12050,117,8200,Tordenskjoldsgade,Aarhus N,4
akutbolig.dk,2016,apartment,5516,67,8000,Hjarnøgade,Aarhus C,2
akutbolig.dk,2016,apartment,7233,56,8240,Engholms Allé,Risskov,2
akutbolig.dk,2016,apartment,9063,76,8000,Thit Jensens Gade,Aarhus C,2
akutbolig.dk,2016,apartment,9284,87,8240,Skejbyvej,Risskov,3
akutbolig.dk,2016,apartment,5327,108,8260,Rosenhøj,Viby J,4
akutbolig.dk,2016,room,3650,13,8000,Marselis Boulevard,Aarhus C,1
akutbolig.dk,2016,apartment,10395,81,8000,Harald Jensens Plads,Aarhus C,2
akutbolig.dk,2016,apartment,12300,111,8000,Grønnegade,Aarhus C,4
akutbolig.dk,2016,apartment,7220,63,8000,Ingerslevs Boulevard,Aarhus C,1
akutbolig.dk,2016,room,2800,9,8200,Vorregårds Allé,Aarhus N,1
akutbolig.dk,2016,apartment,13350,106,8000,Heibergsgade,Aarhus C,3
akutbolig.dk,2016,apartment,11500,94,8000,Dalgas Avenue,Aarhus C,4
akutbolig.dk,2016,apartment,15950,116,8000,Åhusene,Aarhus C,3
akutbolig.dk,2016,apartment,19500,144,8240,Syrenvej,Risskov,4
akutbolig.dk,2016,apartment,10300,89,8260,Søndervangs Allé,Viby J,3
akutbolig.dk,2016,apartment,9600,80,8000,Nordborggade,Aarhus C,3
akutbolig.dk,2016,apartment,9500,87,8000,Hendrik Pontoppidans Gade,Aarhus C,1
akutbolig.dk,2016,room,2900,10,8260,Uffesvej,Viby J,1
akutbolig.dk,2016,room,3800,16,8200,Dronning Margrethes Vej,Aarhus N,1
akutbolig.dk,2016,room,3768,11,8200,Brendstrupgårdsvej,Aarhus N,1
akutbolig.dk,2016,room,3000,10,8240,Nordlandsvej,Risskov,1
akutbolig.dk,2016,room,4925,9,8000,Skolegade,Aarhus C,1
akutbolig.dk,2016,apartment,8400,59,8200,Oluf Palmes Allé,Aarhus N,3
akutbolig.dk,2016,apartment,10500,94,8000,Tietgens Plads,Aarhus C,3
akutbolig.dk,2016,room,3700,12,8000,Daugbjervej,Aarhus C,1
akutbolig.dk,2016,room,4074,10,8000,Daugbjervej,Aarhus C,1
akutbolig.dk,2016,apartment,5162,40,8270,Oddervej,Højbjerg,1
akutbolig.dk,2016,apartment,5392,40,8260,Holme Møllevej,Viby J,1
akutbolig.dk,2016,apartment,5342,43,8260,Engtoften,Viby J,1
akutbolig.dk,2016,apartment,6900,69,8000,Nørre Allé,Aarhus C,3
akutbolig.dk,2016,apartment,7100,71,8000,Hans Broges Gade,Aarhus C,3
akutbolig.dk,2016,apartment,8400,84,8000,De Mezas Vej,Aarhus C,3
akutbolig.dk,2016,apartment,11000,110,8000,Hjortensgade,Aarhus C,4
akutbolig.dk,2016,apartment,10995,91,8000,Daugbjervej,Aarhus C,3
akutbolig.dk,2016,apartment,8954,65,8000,Østergade,Aarhus C,2
akutbolig.dk,2016,apartment,7374,42,8210,Bronzealdervænget,Aarhus V,2
akutbolig.dk,2016,apartment,5200,39,8260,Holme Møllevej,Viby J,1
akutbolig.dk,2016,room,3500,12,8000,Skanderborgvej ,Aarhus C,1
akutbolig.dk,2016,room,2000,12,8000,Trepkasgade,Aarhus C,1
akutbolig.dk,2016,apartment,12000,82,8000,Molsgade,Aarhus C,2
akutbolig.dk,2016,apartment,11100,136,8260,Højgårdsvej,Viby J,4
akutbolig.dk,2016,apartment,9250,90,8200,Ivar Huitfeldts Gade,Aarhus N,3
akutbolig.dk,2016,apartment,14000,150,8000,Strandvejen,Aarhus C,4
