web-scraper-order,web-scraper-start-url,pagination,price,address,rooms_type_kvm
1681720076-1671,https://www.boligportal.dk/lejeboliger/aarhus/,,12.500 kr.,"Hinnerup, Lilleåbakken",5 vær. · Rækkehus · 142 m²
1681720076-1672,https://www.boligportal.dk/lejeboliger/aarhus/,,8.195 kr.,"Åbyhøj, Søren Frichs Vej",2 vær. · Lejlighed · 52 m²
1681720076-1673,https://www.boligportal.dk/lejeboliger/aarhus/,,11.450 kr.,"Åbyhøj, Søren Frichs Vej",4 vær. · Lejlighed · 105 m²
1681720076-1674,https://www.boligportal.dk/lejeboliger/aarhus/,,14.295 kr.,"Åbyhøj, Søren Frichs Vej",4 vær. · Lejlighed · 110 m²
1681720076-1675,https://www.boligportal.dk/lejeboliger/aarhus/,,11.595 kr.,"Åbyhøj, Søren Frichs Vej",4 vær. · Lejlighed · 105 m²
1681720076-1676,https://www.boligportal.dk/lejeboliger/aarhus/,,8.150 kr.,"Åbyhøj, Søren Frichs Vej",2 vær. · Lejlighed · 58 m²
1681720076-1677,https://www.boligportal.dk/lejeboliger/aarhus/,,8.395 kr.,"Åbyhøj, Søren Frichs Vej",2 vær. · Lejlighed · 58 m²
1681720076-1678,https://www.boligportal.dk/lejeboliger/aarhus/,,7.600 kr.,"Aarhus C, Gebauersgade",2 vær. · Lejlighed · 50 m²
1681720076-1679,https://www.boligportal.dk/lejeboliger/aarhus/,,6.495 kr.,"Tilst, Honningvænget",2 vær. · Lejlighed · 48 m²
1681720076-1680,https://www.boligportal.dk/lejeboliger/aarhus/,,8.315 kr.,"Tilst, Pollenvænget",3 vær. · Lejlighed · 68 m²
1681720076-1681,https://www.boligportal.dk/lejeboliger/aarhus/,,6.500 kr.,"Aarhus V, Ryvej",2 vær. · Lejlighed · 43 m²
1681720076-1682,https://www.boligportal.dk/lejeboliger/aarhus/,,5.598 kr.,"Brabrand, Inger Christensens Gade",1 vær. · Lejlighed · 51 m²
1681720076-1683,https://www.boligportal.dk/lejeboliger/aarhus/,,9.710 kr.,"Åbyhøj, Sifsgade",3 vær. · Lejlighed · 68 m²
1681720076-1684,https://www.boligportal.dk/lejeboliger/aarhus/,,10.875 kr.,"Aarhus C, Mindegade",3 vær. · Lejlighed · 80 m²
1681720076-1685,https://www.boligportal.dk/lejeboliger/aarhus/,,12.400 kr.,"Skødstrup, Engskovhaven",5 vær. · Rækkehus · 129 m²
1681720076-1686,https://www.boligportal.dk/lejeboliger/aarhus/,,7.750 kr.,"Aarhus N, Olof Palmes Allé",2 vær. · Lejlighed · 62 m²
1681720076-1687,https://www.boligportal.dk/lejeboliger/aarhus/,,13.550 kr.,"Aarhus C, Sonnesgade",4 vær. · Lejlighed · 87 m²
1681720076-1688,https://www.boligportal.dk/lejeboliger/aarhus/,,7.195 kr.,"Risskov, Brassøvej",2 vær. · Lejlighed · 57 m²
1681720076-1689,https://www.boligportal.dk/lejeboliger/aarhus/,,9.149 kr.,"Aarhus C, Langenæs Allé",2 vær. · Lejlighed · 73 m²
1681720076-1690,https://www.boligportal.dk/lejeboliger/aarhus/,,11.225 kr.,"Aarhus C, Ceresbyen",3 vær. · Lejlighed · 79 m²
1681720076-1691,https://www.boligportal.dk/lejeboliger/aarhus/,,11.195 kr.,"Risskov, Møllehatten",4 vær. · Lejlighed · 85 m²
1681720076-1692,https://www.boligportal.dk/lejeboliger/aarhus/,,10.195 kr.,"Brabrand, Emma Gads Gade",4 vær. · Lejlighed · 113 m²
1681720076-1693,https://www.boligportal.dk/lejeboliger/aarhus/,,9.295 kr.,"Brabrand, Elna Munchs Gade",4 vær. · Lejlighed · 103 m²
1681720076-1694,https://www.boligportal.dk/lejeboliger/aarhus/,,11.495 kr.,"Brabrand, Emma Gads Gade",5 vær. · Lejlighed · 132 m²
1681720076-1695,https://www.boligportal.dk/lejeboliger/aarhus/,,6.770 kr.,"Risskov, Nordlandsvej",2 vær. · Lejlighed · 53 m²
1681720076-1696,https://www.boligportal.dk/lejeboliger/aarhus/,,7.500 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 50 m²
1681720076-1697,https://www.boligportal.dk/lejeboliger/aarhus/,,9.150 kr.,"Aarhus C, Ceresbyen",2 vær. · Lejlighed · 58 m²
1681720076-1698,https://www.boligportal.dk/lejeboliger/aarhus/,,8.095 kr.,"Risskov, Møllehatten",2 vær. · Lejlighed · 67 m²
1681720076-1699,https://www.boligportal.dk/lejeboliger/aarhus/,,8.495 kr.,"Risskov, Møllehatten",2 vær. · Lejlighed · 62 m²
1681720076-1700,https://www.boligportal.dk/lejeboliger/aarhus/,,7.995 kr.,"Risskov, Møllehatten",2 vær. · Lejlighed · 65 m²
1681720076-1701,https://www.boligportal.dk/lejeboliger/aarhus/,,7.850 kr.,"Risskov, Møllehatten",2 vær. · Lejlighed · 65 m²
1681720076-1702,https://www.boligportal.dk/lejeboliger/aarhus/,,8.670 kr.,"Lystrup, Abildhaven",3 vær. · Rækkehus · 84 m²
1681720076-1703,https://www.boligportal.dk/lejeboliger/aarhus/,,3.150 kr.,"Viby J, Vilhelm Becks Vej",1 vær. · Værelse · 14 m²
1681720076-1704,https://www.boligportal.dk/lejeboliger/aarhus/,,8.670 kr.,"Lystrup, Abildhaven",3 vær. · Rækkehus · 84 m²
1681720076-1705,https://www.boligportal.dk/lejeboliger/aarhus/,,7.995 kr.,"Aarhus N, Skejbytoften",2 vær. · Lejlighed · 60 m²
1681720076-1706,https://www.boligportal.dk/lejeboliger/aarhus/,,7.895 kr.,"Lystrup, Ellebrinken",3 vær. · Lejlighed · 60 m²
1681720076-1707,https://www.boligportal.dk/lejeboliger/aarhus/,,7.895 kr.,"Lystrup, Ellebrinken",2 vær. · Lejlighed · 60 m²
1681720076-1708,https://www.boligportal.dk/lejeboliger/aarhus/,,8.695 kr.,"Lystrup, Ellebrinken",3 vær. · Rækkehus · 57 m²
1681720076-1709,https://www.boligportal.dk/lejeboliger/aarhus/,,11.960 kr.,"Aarhus C, Søren Frichs Vej",3 vær. · Lejlighed · 82 m²
1681720076-1710,https://www.boligportal.dk/lejeboliger/aarhus/,,8.999 kr.,"Trige, Byhøjparken",3 vær. · Rækkehus · 87 m²
1681720076-1711,https://www.boligportal.dk/lejeboliger/aarhus/,,6.474 kr.,"Trige, Trige Parkvej",2 vær. · Lejlighed · 83 m²
1681720076-1712,https://www.boligportal.dk/lejeboliger/aarhus/,,9.900 kr.,"Aarhus C, Dirch Passers Gade",3 vær. · Lejlighed · 66 m²
1681720076-1713,https://www.boligportal.dk/lejeboliger/aarhus/,,14.000 kr.,"Aarhus C, Sdr. Ringgade",5 vær. · Lejlighed · 130 m²
1681720076-1714,https://www.boligportal.dk/lejeboliger/aarhus/,,8.995 kr.,"Aarhus N, Tulipanlunden",3 vær. · Lejlighed · 68 m²
1681720076-1715,https://www.boligportal.dk/lejeboliger/aarhus/,,5.845 kr.,"Aarhus N, Tulipanlunden",2 vær. · Lejlighed · 35 m²
1681720076-1716,https://www.boligportal.dk/lejeboliger/aarhus/,,7.195 kr.,"Aarhus N, Tulipanlunden",3 vær. · Lejlighed · 48 m²
1681720076-1717,https://www.boligportal.dk/lejeboliger/aarhus/,,8.995 kr.,"Aarhus N, Tulipanlunden",3 vær. · Lejlighed · 72 m²
1681720076-1718,https://www.boligportal.dk/lejeboliger/aarhus/,,12.000 kr.,"Aarhus C, Finderupvej",3 vær. · Lejlighed · 85 m²
1681720076-1719,https://www.boligportal.dk/lejeboliger/aarhus/,,4.400 kr.,"Viby J, Grøfthøjparken",1 vær. · Lejlighed · 33 m²
1681720076-1720,https://www.boligportal.dk/lejeboliger/aarhus/,,8.200 kr.,"Skødstrup, Stationsstien",4 vær. · Lejlighed · 101 m²
1681720076-1721,https://www.boligportal.dk/lejeboliger/aarhus/,,9.500 kr.,"Aarhus C, Rudolph Wulffs Gade",3 vær. · Lejlighed · 90 m²
1681720076-1722,https://www.boligportal.dk/lejeboliger/aarhus/,,9.400 kr.,"Aarhus N, Brendstrupvej",3 vær. · Lejlighed · 81 m²
1681720076-1723,https://www.boligportal.dk/lejeboliger/aarhus/,,7.500 kr.,"Risskov, Kantorparken",2 vær. · Lejlighed · 68 m²
1681720076-1724,https://www.boligportal.dk/lejeboliger/aarhus/,,7.500 kr.,"Aarhus C, Gebauersgade","1,5 vær. · Lejlighed · 46 m²"
1681720076-1725,https://www.boligportal.dk/lejeboliger/aarhus/,,10.190 kr.,"Aarhus C, Hjortensgade",3 vær. · Lejlighed · 78 m²
1681720076-1726,https://www.boligportal.dk/lejeboliger/aarhus/,,5.500 kr.,"Aarhus V, Høgevej",2 vær. · Lejlighed · 75 m²
1681720076-1727,https://www.boligportal.dk/lejeboliger/aarhus/,,6.800 kr.,"Åbyhøj, Silkeborgvej",2 vær. · Lejlighed · 68 m²
1681720076-1728,https://www.boligportal.dk/lejeboliger/aarhus/,,8.100 kr.,"Viby J, Terp Skovvej",4 vær. · Lejlighed · 97 m²
1681720076-1729,https://www.boligportal.dk/lejeboliger/aarhus/,,2.500 kr.,"Åbyhøj, Tousvej",1 vær. · Lejlighed · 22 m²
1681720076-1730,https://www.boligportal.dk/lejeboliger/aarhus/,,12.242 kr.,"Harlev J, Ådalsparken",5 vær. · Rækkehus · 134 m²
1681720076-1731,https://www.boligportal.dk/lejeboliger/aarhus/,,12.243 kr.,"Harlev J, Ådalsparken",5 vær. · Rækkehus · 135 m²
1681720076-1732,https://www.boligportal.dk/lejeboliger/aarhus/,,6.795 kr.,"Risskov, Tove Ditlevsens Gade",2 vær. · Lejlighed · 57 m²
1681720076-1733,https://www.boligportal.dk/lejeboliger/aarhus/,,5.450 kr.,"Aarhus N, Olof Palmes Allé",1 vær. · Lejlighed · 32 m²
1681720076-1734,https://www.boligportal.dk/lejeboliger/aarhus/,,5.250 kr.,"Aarhus N, Olof Palmes Allé",1 vær. · Lejlighed · 32 m²
1681720076-1735,https://www.boligportal.dk/lejeboliger/aarhus/,,12.990 kr.,"Malling, Dampmøllevej",5 vær. · Rækkehus · 115 m²
1681720076-1736,https://www.boligportal.dk/lejeboliger/aarhus/,,10.900 kr.,"Risskov, Bytoften",4 vær. · Lejlighed · 88 m²
1681720076-1737,https://www.boligportal.dk/lejeboliger/aarhus/,,9.900 kr.,"Risskov, Bytoften",3 vær. · Lejlighed · 76 m²
1681720076-1738,https://www.boligportal.dk/lejeboliger/aarhus/,,10.500 kr.,"Risskov, Bytoften",3 vær. · Lejlighed · 88 m²
1681720076-1739,https://www.boligportal.dk/lejeboliger/aarhus/,,5.500 kr.,"Risskov, Bytoften",1 vær. · Lejlighed · 38 m²
1681720076-1740,https://www.boligportal.dk/lejeboliger/aarhus/,,11.490 kr.,"Malling, Dampmøllevej",3 vær. · Lejlighed · 100 m²
1681720076-1741,https://www.boligportal.dk/lejeboliger/aarhus/,,5.626 kr.,"Viby J, Engtoften",1 vær. · Lejlighed · 48 m²
1681720076-1742,https://www.boligportal.dk/lejeboliger/aarhus/,,12.790 kr.,"Malling, Dampmøllevej",4 vær. · Lejlighed · 138 m²
1681720076-1743,https://www.boligportal.dk/lejeboliger/aarhus/,,14.210 kr.,"Aarhus C, John Mogensens Gade",4 vær. · Lejlighed · 110 m²
1681720076-1744,https://www.boligportal.dk/lejeboliger/aarhus/,,8.495 kr.,"Brabrand, Anna Anchers Gade",3 vær. · Lejlighed · 76 m²
1681720076-1745,https://www.boligportal.dk/lejeboliger/aarhus/,,6.995 kr.,"Brabrand, Gudrunsvej",2 vær. · Lejlighed · 57 m²
1681720076-1746,https://www.boligportal.dk/lejeboliger/aarhus/,,5.995 kr.,"Brabrand, Elna Munchs Gade",2 vær. · Lejlighed · 45 m²
1681720076-1747,https://www.boligportal.dk/lejeboliger/aarhus/,,10.000 kr.,"Aarhus C, Ceresbyen",3 vær. · Lejlighed · 66 m²
1681720076-1748,https://www.boligportal.dk/lejeboliger/aarhus/,,9.500 kr.,"Aarhus N, Gøteborg Allé",3 vær. · Lejlighed · 73 m²
1681720076-1749,https://www.boligportal.dk/lejeboliger/aarhus/,,10.400 kr.,"Aarhus C, Ceresbyen",3 vær. · Lejlighed · 66 m²
1681720962-1894,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.500 kr.,"Risskov, Vikærsvej",2 vær. · Lejlighed · 76 m²
1681720962-1895,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,5.995 kr.,"Brabrand, Elna Munchs Gade",2 vær. · Lejlighed · 46 m²
1681720962-1896,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,8.650 kr.,"Tilst, Honningvænget",3 vær. · Lejlighed · 75 m²
1681720962-1897,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.653 kr.,"Tilst, Tilst Parkvej",4 vær. · Rækkehus · 105 m²
1681720962-1898,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.049 kr.,"Risskov, Engholms Allé",3 vær. · Lejlighed · 56 m²
1681720962-1899,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,6.800 kr.,"Tilst, Pollenvænget",2 vær. · Lejlighed · 48 m²
1681720962-1900,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.100 kr.,"Aarhus N, Trøjborgvej",1 vær. · Lejlighed · 36 m²
1681720962-1901,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,4.995 kr.,"Viby J, Engtoften",1 vær. · Lejlighed · 40 m²
1681720962-1902,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.050 kr.,"Risskov, Doris Kæraas Gade",3 vær. · Lejlighed · 77 m²
1681720962-1903,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.295 kr.,"Aarhus N, Hedeager",1 vær. · Lejlighed · 27 m²
1681720962-1904,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.500 kr.,"Viby J, Solbjergvej",3 vær. · Lejlighed · 81 m²
1681720962-1905,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,3.910 kr.,"Aarhus C, Østergade",1 vær. · Værelse · 34 m²
1681720962-1906,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,6.500 kr.,"Aarhus C, Hjarnøgade",2 vær. · Lejlighed · 70 m²
1681720962-1907,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,14.409 kr.,"Aarhus C, Nørre Allé",6 vær. · Lejlighed · 163 m²
1681720962-1908,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,8.033 kr.,"Aarhus C, Nordborggade",2 vær. · Lejlighed · 80 m²
1681720962-1909,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.595 kr.,"Aarhus C, Thorvaldsensgade",2 vær. · Lejlighed · 63 m²
1681720962-1910,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,10.990 kr.,"Malling, Dampmøllevej",3 vær. · Lejlighed · 98 m²
1681720962-1911,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,8.495 kr.,"Brabrand, Gudrunsvej",3 vær. · Lejlighed · 76 m²
1681720962-1912,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,10.900 kr.,"Aarhus C, Thorvaldsensgade",3 vær. · Lejlighed · 80 m²
1681720962-1913,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.995 kr.,"Aarhus N, Skejbytoften",2 vær. · Lejlighed · 60 m²
1681720962-1914,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,5.995 kr.,"Brabrand, Elna Munchs Gade",2 vær. · Lejlighed · 45 m²
1681720962-1915,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,14.075 kr.,"Aarhus C, H.N. Clausens Gade",3 vær. · Lejlighed · 89 m²
1681720962-1916,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,12.490 kr.,"Malling, Dampmøllevej",4 vær. · Lejlighed · 109 m²
1681720962-1917,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,3.200 kr.,"Højbjerg, Søren Nymarks Vej",2 vær. · Værelse · 22 m²
1681720962-1918,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,6.295 kr.,"Viby J, Grøndalsvej",3 vær. · Lejlighed · 59 m²
1681720962-1919,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,5.700 kr.,"Tilst, Pollenvænget",2 vær. · Lejlighed · 39 m²
1681720962-1920,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,4.900 kr.,"Aarhus C, Hans Schourups Gade",1 vær. · Værelse · 20 m²
1681720962-1921,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,5.995 kr.,"Aarhus V, Vintervej",2 vær. · Lejlighed · 46 m²
1681720962-1922,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.595 kr.,"Viby J, Skanderborgvej",2 vær. · Lejlighed · 57 m²
1681720962-1923,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,11.900 kr.,"Aarhus C, Skovvejen",2 vær. · Lejlighed · 83 m²
1681720962-1924,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.686 kr.,"Aarhus C, Dirch Passers Gade",3 vær. · Lejlighed · 67 m²
1681720962-1925,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.175 kr.,"Aarhus C, De Mezas Vej",1 vær. · Lejlighed · 55 m²
1681720962-1926,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,14.000 kr.,"Aarhus C, Falstersgade",3 vær. · Lejlighed · 105 m²
1681720962-1927,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,11.272 kr.,"Aarhus C, Havnegade",2 vær. · Lejlighed · 107 m²
1681720962-1928,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.450 kr.,"Højbjerg, Rundhøj Allé",3 vær. · Lejlighed · 72 m²
1681720962-1929,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,8.175 kr.,"Åbyhøj, Lokesvej",2 vær. · Lejlighed · 56 m²
1681720962-1930,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.495 kr.,"Aarhus N, Niels Juels Gade",2 vær. · Lejlighed · 70 m²
1681720962-1931,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,12.000 kr.,"Åbyhøj, Lokesvej",3 vær. · Lejlighed · 105 m²
1681720962-1932,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,11.000 kr.,"Aarhus N, Otte Ruds Gade",3 vær. · Lejlighed · 82 m²
1681720962-1933,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.500 kr.,"Lystrup, Sønderskovvej",3 vær. · Lejlighed · 80 m²
1681720962-1934,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.700 kr.,"Risskov, Bytoften",2 vær. · Lejlighed · 51 m²
1681720962-1935,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,23.900 kr.,"Brabrand, Langdalsvej",7 vær. · Hus · 239 m²
1681720962-1936,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,10.745 kr.,"Aarhus N, Vistihøjen",4 vær. · Lejlighed · 110 m²
1681720962-1937,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.595 kr.,"Risskov, Møllehatten",2 vær. · Lejlighed · 50 m²
1681720962-1938,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,4.450 kr.,"Aarhus N, Jens Baggesens Vej",1 vær. · Værelse · 15 m²
1681720962-1939,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.595 kr.,"Aarhus N, Trøjborgvej",3 vær. · Lejlighed · 70 m²
1681720962-1940,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,8.500 kr.,"Aarhus C, Vestergade",2 vær. · Lejlighed · 60 m²
1681720962-1941,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.500 kr.,"Brabrand, Silkeborgvej",4 vær. · Lejlighed · 100 m²
1681720962-1942,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,8.960 kr.,"Aarhus N, Aldersrovej",2 vær. · Lejlighed · 74 m²
1681720962-1943,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.995 kr.,"Hørning, Brohaven",4 vær. · Rækkehus · 110 m²
1681720962-1944,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.900 kr.,"Aarhus C, Kirkegårdsvej",2 vær. · Lejlighed · 70 m²
1681720962-1945,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,10.900 kr.,"Aarhus N, Randersvej",3 vær. · Lejlighed · 87 m²
1681720962-1946,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,16.990 kr.,"Aarhus C, Park Allé",5 vær. · Lejlighed · 169 m²
1681720962-1947,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.272 kr.,"Hasselager, Kildeagervej",2 vær. · Lejlighed · 65 m²
1681720962-1948,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.333 kr.,"Aarhus C, John Mogensens Gade",3 vær. · Lejlighed · 65 m²
1681720962-1949,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.768 kr.,"Aarhus C, Lone Kellermanns Gade",3 vær. · Lejlighed · 66 m²
1681720962-1950,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.495 kr.,"Aarhus C, Grete Løchtes Gade",3 vær. · Lejlighed · 68 m²
1681720962-1951,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,9.595 kr.,"Aarhus C, Grete Løchtes Gade",3 vær. · Lejlighed · 66 m²
1681720962-1952,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.300 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 53 m²
1681720962-1953,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,6.200 kr.,"Viby J, Christian X's Vej",1 vær. · Lejlighed · 37 m²
1681720962-1954,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,6.900 kr.,"Risskov, Brassøvej",2 vær. · Lejlighed · 54 m²
1681720962-1955,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,8.900 kr.,"Aarhus C, Thunøgade",2 vær. · Lejlighed · 60 m²
1681720962-1956,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,5.250 kr.,"Aarhus N, Olof Palmes Allé",1 vær. · Lejlighed · 32 m²
1681720962-1957,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,12.650 kr.,"Aarhus C, Thit Jensens Gade",4 vær. · Lejlighed · 96 m²
1681720962-1958,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,14.950 kr.,"Aarhus C, Thit Jensens Gade",5 vær. · Lejlighed · 111 m²
1681720962-1959,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,8.500 kr.,"Sabro, Viborgvej",3 vær. · Lejlighed · 88 m²
1681720962-1960,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,6.625 kr.,"Aarhus C, Horsensgade",1 vær. · Lejlighed · 52 m²
1681720962-1961,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,2.800 kr.,"Harlev J, Brydehøjvej",1 vær. · Værelse · 15 m²
1681720962-1962,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,6.500 kr.,"Sabro, Viborgvej",2 vær. · Lejlighed · 65 m²
1681720962-1963,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,7.500 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 54 m²
1681720962-1964,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,8.300 kr.,"Risskov, Arresøvej",3 vær. · Lejlighed · 68 m²
1681720962-1965,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,8.575 kr.,"Aarhus C, P.P. Ørums Gade",2 vær. · Lejlighed · 72 m²
1681720962-1966,https://www.boligportal.dk/lejeboliger/aarhus/?offset=918,,6.900 kr.,"Åbyhøj, Silkeborgvej",2 vær. · Lejlighed · 44 m²
